year_aot,month_aot,PM2.5_aot,station_aot,year_chang,month_chang,PM2.5_chang,station_chang
2015,3,66,Aotizhongxin,2015,3,69,Changping
2015,3,95,Aotizhongxin,2015,3,90,Changping
2015,3,157,Aotizhongxin,2015,3,105,Changping
2015,3,152,Aotizhongxin,2015,3,113,Changping
2015,3,142,Aotizhongxin,2015,3,114,Changping
2015,3,137,Aotizhongxin,2015,3,108,Changping
2015,3,124,Aotizhongxin,2015,3,114,Changping
2015,3,136,Aotizhongxin,2015,3,107,Changping
2015,3,122,Aotizhongxin,2015,3,103,Changping
2015,3,119,Aotizhongxin,2015,3,106,Changping
2015,3,121,Aotizhongxin,2015,3,105,Changping
2015,3,121,Aotizhongxin,2015,3,110,Changping
2015,3,133,Aotizhongxin,2015,3,131,Changping
2015,3,140,Aotizhongxin,2015,3,126,Changping
2015,3,162,Aotizhongxin,2015,3,137,Changping
2015,3,160,Aotizhongxin,2015,3,145,Changping
2015,3,171,Aotizhongxin,2015,3,151,Changping
2015,3,176,Aotizhongxin,2015,3,156,Changping
2015,3,182,Aotizhongxin,2015,3,169,Changping
2015,3,185,Aotizhongxin,2015,3,180,Changping
2015,3,161,Aotizhongxin,2015,3,181,Changping
2015,3,158,Aotizhongxin,2015,3,185,Changping
2015,3,160,Aotizhongxin,2015,3,181,Changping
2015,3,180,Aotizhongxin,2015,3,178,Changping
2015,3,189,Aotizhongxin,2015,3,195,Changping
2015,3,185,Aotizhongxin,2015,3,184,Changping
2015,3,180,Aotizhongxin,2015,3,175,Changping
2015,3,170,Aotizhongxin,2015,3,159,Changping
2015,3,154,Aotizhongxin,2015,3,153,Changping
2015,3,157,Aotizhongxin,2015,3,154,Changping
2015,3,176,Aotizhongxin,2015,3,162,Changping
2015,3,179,Aotizhongxin,2015,3,159,Changping
2015,3,165,Aotizhongxin,2015,3,167,Changping
2015,3,151,Aotizhongxin,2015,3,172,Changping
2015,3,149,Aotizhongxin,2015,3,166,Changping
2015,3,159,Aotizhongxin,2015,3,165,Changping
2015,3,162,Aotizhongxin,2015,3,172,Changping
2015,3,161,Aotizhongxin,2015,3,175,Changping
2015,3,161,Aotizhongxin,2015,3,171,Changping
2015,3,148,Aotizhongxin,2015,3,174,Changping
2015,3,144,Aotizhongxin,2015,3,173,Changping
2015,3,155,Aotizhongxin,2015,3,156,Changping
2015,3,132,Aotizhongxin,2015,3,154,Changping
2015,3,110,Aotizhongxin,2015,3,147,Changping
2015,3,59,Aotizhongxin,2015,3,101,Changping
2015,3,66.2,Aotizhongxin,2015,3,79.5,Changping
2015,4,68,Aotizhongxin,2015,4,93,Changping
2015,4,70,Aotizhongxin,2015,4,87,Changping
2015,4,74,Aotizhongxin,2015,4,94,Changping
2015,4,81,Aotizhongxin,2015,4,101,Changping
2015,4,87,Aotizhongxin,2015,4,100,Changping
2015,4,89,Aotizhongxin,2015,4,100,Changping
2015,4,66,Aotizhongxin,2015,4,105,Changping
2015,4,64,Aotizhongxin,2015,4,94,Changping
2015,4,65,Aotizhongxin,2015,4,102,Changping
2015,4,68,Aotizhongxin,2015,4,109,Changping
2015,4,62,Aotizhongxin,2015,4,81,Changping
2015,4,31,Aotizhongxin,2015,4,61,Changping
2015,4,26,Aotizhongxin,2015,4,46,Changping
2015,4,28,Aotizhongxin,2015,4,27,Changping
2015,4,33,Aotizhongxin,2015,4,30,Changping
2015,4,41,Aotizhongxin,2015,4,35,Changping
2015,4,36,Aotizhongxin,2015,4,30,Changping
2015,4,42,Aotizhongxin,2015,4,38,Changping
2015,4,40,Aotizhongxin,2015,4,39,Changping
2015,4,43,Aotizhongxin,2015,4,38,Changping
2015,4,38,Aotizhongxin,2015,4,50,Changping
2015,4,49,Aotizhongxin,2015,4,49,Changping
2015,4,46,Aotizhongxin,2015,4,50,Changping
2015,4,42,Aotizhongxin,2015,4,48,Changping
2015,4,40,Aotizhongxin,2015,4,42,Changping
2015,4,45,Aotizhongxin,2015,4,43,Changping
2015,4,42,Aotizhongxin,2015,4,37,Changping
2015,4,43,Aotizhongxin,2015,4,35,Changping
2015,4,40,Aotizhongxin,2015,4,32,Changping
2015,4,41,Aotizhongxin,2015,4,38,Changping
2015,4,51,Aotizhongxin,2015,4,33,Changping
2015,4,55,Aotizhongxin,2015,4,44,Changping
2015,4,51,Aotizhongxin,2015,4,42,Changping
2015,4,49,Aotizhongxin,2015,4,52,Changping
2015,4,43,Aotizhongxin,2015,4,53,Changping
2015,4,34,Aotizhongxin,2015,4,42,Changping
2015,4,25,Aotizhongxin,2015,4,35,Changping
2015,4,27,Aotizhongxin,2015,4,26,Changping
2015,4,32,Aotizhongxin,2015,4,38,Changping
2015,4,34,Aotizhongxin,2015,4,38,Changping
2015,4,36,Aotizhongxin,2015,4,34,Changping
2015,4,25,Aotizhongxin,2015,4,33,Changping
2015,4,17,Aotizhongxin,2015,4,24,Changping
2015,4,17,Aotizhongxin,2015,4,18,Changping
2015,4,13,Aotizhongxin,2015,4,13,Changping
2015,4,12,Aotizhongxin,2015,4,13,Changping
2015,4,11,Aotizhongxin,2015,4,14,Changping
2015,4,10,Aotizhongxin,2015,4,18,Changping
2015,4,13,Aotizhongxin,2015,4,12,Changping
2015,4,19,Aotizhongxin,2015,4,11,Changping
2015,4,19,Aotizhongxin,2015,4,10,Changping
2015,4,23,Aotizhongxin,2015,4,8,Changping
2015,4,18,Aotizhongxin,2015,4,5,Changping
2015,4,23,Aotizhongxin,2015,4,13,Changping
2015,4,23,Aotizhongxin,2015,4,12,Changping
2015,4,27,Aotizhongxin,2015,4,7,Changping
2015,4,24,Aotizhongxin,2015,4,12,Changping
2015,4,16,Aotizhongxin,2015,4,11,Changping
2015,4,13,Aotizhongxin,2015,4,9,Changping
2015,4,15,Aotizhongxin,2015,4,16,Changping
2015,4,21,Aotizhongxin,2015,4,18,Changping
2015,4,38,Aotizhongxin,2015,4,21,Changping
2015,4,45,Aotizhongxin,2015,4,24,Changping
2015,4,45,Aotizhongxin,2015,4,40,Changping
2015,4,60,Aotizhongxin,2015,4,41,Changping
2015,4,76,Aotizhongxin,2015,4,47,Changping
2015,4,71,Aotizhongxin,2015,4,73,Changping
2015,4,54,Aotizhongxin,2015,4,84,Changping
2015,4,40,Aotizhongxin,2015,4,62,Changping
2015,4,31,Aotizhongxin,2015,4,42,Changping
2015,4,34,Aotizhongxin,2015,4,36,Changping
2015,4,34,Aotizhongxin,2015,4,32,Changping
2015,4,38,Aotizhongxin,2015,4,31,Changping
2015,4,35,Aotizhongxin,2015,4,38,Changping
2015,4,37,Aotizhongxin,2015,4,46,Changping
2015,4,35,Aotizhongxin,2015,4,40,Changping
2015,4,36,Aotizhongxin,2015,4,38,Changping
2015,4,45,Aotizhongxin,2015,4,49,Changping
2015,4,56,Aotizhongxin,2015,4,48,Changping
2015,4,72,Aotizhongxin,2015,4,52,Changping
2015,4,78,Aotizhongxin,2015,4,50,Changping
2015,4,77,Aotizhongxin,2015,4,53,Changping
2015,4,74,Aotizhongxin,2015,4,66,Changping
2015,4,70,Aotizhongxin,2015,4,60,Changping
2015,4,74,Aotizhongxin,2015,4,54,Changping
2015,4,69,Aotizhongxin,2015,4,58,Changping
2015,4,71,Aotizhongxin,2015,4,59,Changping
2015,4,83,Aotizhongxin,2015,4,67,Changping
2015,4,85,Aotizhongxin,2015,4,68,Changping
2015,4,90,Aotizhongxin,2015,4,80,Changping
2015,4,91,Aotizhongxin,2015,4,92,Changping
2015,4,104,Aotizhongxin,2015,4,92,Changping
2015,4,105,Aotizhongxin,2015,4,85,Changping
2015,4,115,Aotizhongxin,2015,4,76,Changping
2015,4,126,Aotizhongxin,2015,4,77,Changping
2015,4,124,Aotizhongxin,2015,4,68,Changping
2015,4,116,Aotizhongxin,2015,4,68,Changping
2015,4,117,Aotizhongxin,2015,4,77,Changping
2015,4,127,Aotizhongxin,2015,4,73,Changping
2015,4,143,Aotizhongxin,2015,4,21,Changping
2015,4,118,Aotizhongxin,2015,4,11,Changping
2015,4,30,Aotizhongxin,2015,4,18,Changping
2015,4,20,Aotizhongxin,2015,4,22,Changping
2015,4,25,Aotizhongxin,2015,4,22,Changping
2015,4,27,Aotizhongxin,2015,4,30,Changping
2015,4,23,Aotizhongxin,2015,4,28,Changping
2015,4,19,Aotizhongxin,2015,4,23,Changping
2015,4,25,Aotizhongxin,2015,4,31,Changping
2015,4,23,Aotizhongxin,2015,4,30,Changping
2015,4,18,Aotizhongxin,2015,4,16,Changping
2015,4,20,Aotizhongxin,2015,4,14,Changping
2015,4,14,Aotizhongxin,2015,4,18,Changping
2015,4,18,Aotizhongxin,2015,4,23,Changping
2015,4,22,Aotizhongxin,2015,4,25,Changping
2015,4,21,Aotizhongxin,2015,4,19,Changping
2015,4,24,Aotizhongxin,2015,4,17,Changping
2015,4,16,Aotizhongxin,2015,4,19,Changping
2015,4,18,Aotizhongxin,2015,4,17,Changping
2015,4,17,Aotizhongxin,2015,4,13,Changping
2015,4,21,Aotizhongxin,2015,4,16,Changping
2015,4,18,Aotizhongxin,2015,4,15,Changping
2015,4,17,Aotizhongxin,2015,4,7,Changping
2015,4,17,Aotizhongxin,2015,4,9,Changping
2015,4,13,Aotizhongxin,2015,4,10,Changping
2015,4,14,Aotizhongxin,2015,4,17,Changping
2015,4,19,Aotizhongxin,2015,4,16,Changping
2015,4,18,Aotizhongxin,2015,4,12,Changping
2015,4,22,Aotizhongxin,2015,4,20,Changping
2015,4,12,Aotizhongxin,2015,4,20,Changping
2015,4,16,Aotizhongxin,2015,4,14,Changping
2015,4,19,Aotizhongxin,2015,4,14,Changping
2015,4,20,Aotizhongxin,2015,4,21,Changping
2015,4,21,Aotizhongxin,2015,4,30,Changping
2015,4,30,Aotizhongxin,2015,4,11,Changping
2015,4,33,Aotizhongxin,2015,4,24,Changping
2015,4,33,Aotizhongxin,2015,4,38,Changping
2015,4,40,Aotizhongxin,2015,4,38,Changping
2015,4,43,Aotizhongxin,2015,4,25,Changping
2015,4,47,Aotizhongxin,2015,4,22,Changping
2015,4,12,Aotizhongxin,2015,4,8,Changping
2015,4,8,Aotizhongxin,2015,4,4,Changping
2015,4,12,Aotizhongxin,2015,4,10,Changping
2015,4,10,Aotizhongxin,2015,4,6,Changping
2015,4,12,Aotizhongxin,2015,4,11,Changping
2015,4,12,Aotizhongxin,2015,4,17,Changping
2015,4,6,Aotizhongxin,2015,4,6,Changping
2015,4,14,Aotizhongxin,2015,4,11,Changping
2015,4,23,Aotizhongxin,2015,4,19,Changping
2015,4,26,Aotizhongxin,2015,4,21,Changping
2015,4,25,Aotizhongxin,2015,4,25,Changping
2015,4,50,Aotizhongxin,2015,4,32,Changping
2015,4,61,Aotizhongxin,2015,4,47,Changping
2015,4,64,Aotizhongxin,2015,4,48,Changping
2015,4,70,Aotizhongxin,2015,4,32,Changping
2015,4,71,Aotizhongxin,2015,4,29,Changping
2015,4,74,Aotizhongxin,2015,4,35,Changping
2015,4,77,Aotizhongxin,2015,4,36,Changping
2015,4,77,Aotizhongxin,2015,4,37,Changping
2015,4,73,Aotizhongxin,2015,4,39,Changping
2015,4,84,Aotizhongxin,2015,4,47,Changping
2015,4,95,Aotizhongxin,2015,4,50,Changping
2015,4,95,Aotizhongxin,2015,4,54,Changping
2015,4,104,Aotizhongxin,2015,4,56,Changping
2015,4,100,Aotizhongxin,2015,4,67,Changping
2015,4,102,Aotizhongxin,2015,4,93,Changping
2015,4,84,Aotizhongxin,2015,4,108,Changping
2015,4,72,Aotizhongxin,2015,4,108,Changping
2015,4,86,Aotizhongxin,2015,4,84,Changping
2015,4,99,Aotizhongxin,2015,4,84,Changping
2015,4,107,Aotizhongxin,2015,4,97,Changping
2015,4,111,Aotizhongxin,2015,4,102,Changping
2015,4,122,Aotizhongxin,2015,4,102,Changping
2015,4,126,Aotizhongxin,2015,4,117,Changping
2015,4,128,Aotizhongxin,2015,4,123,Changping
2015,4,138,Aotizhongxin,2015,4,130,Changping
2015,4,142,Aotizhongxin,2015,4,139,Changping
2015,4,139,Aotizhongxin,2015,4,146,Changping
2015,4,149,Aotizhongxin,2015,4,147,Changping
2015,4,135,Aotizhongxin,2015,4,149,Changping
2015,4,124,Aotizhongxin,2015,4,148,Changping
2015,4,123,Aotizhongxin,2015,4,144,Changping
2015,4,122,Aotizhongxin,2015,4,144,Changping
2015,4,131,Aotizhongxin,2015,4,149,Changping
2015,4,138,Aotizhongxin,2015,4,158,Changping
2015,4,131,Aotizhongxin,2015,4,161,Changping
2015,4,136,Aotizhongxin,2015,4,191,Changping
2015,4,142,Aotizhongxin,2015,4,193,Changping
2015,4,168,Aotizhongxin,2015,4,173,Changping
2015,4,165,Aotizhongxin,2015,4,160,Changping
2015,4,173,Aotizhongxin,2015,4,171,Changping
2015,4,185,Aotizhongxin,2015,4,165,Changping
2015,4,196,Aotizhongxin,2015,4,168,Changping
2015,4,184,Aotizhongxin,2015,4,176,Changping
2015,4,164,Aotizhongxin,2015,4,153,Changping
2015,4,116,Aotizhongxin,2015,4,115,Changping
2015,4,117,Aotizhongxin,2015,4,86,Changping
2015,4,177,Aotizhongxin,2015,4,64,Changping
2015,4,231,Aotizhongxin,2015,4,84,Changping
2015,4,240,Aotizhongxin,2015,4,155,Changping
2015,4,237,Aotizhongxin,2015,4,147,Changping
2015,4,234,Aotizhongxin,2015,4,128,Changping
2015,4,242,Aotizhongxin,2015,4,123,Changping
2015,4,212,Aotizhongxin,2015,4,121,Changping
2015,4,201,Aotizhongxin,2015,4,119,Changping
2015,4,234,Aotizhongxin,2015,4,122,Changping
2015,4,229,Aotizhongxin,2015,4,114,Changping
2015,4,216,Aotizhongxin,2015,4,116,Changping
2015,4,206,Aotizhongxin,2015,4,117,Changping
2015,4,198,Aotizhongxin,2015,4,110,Changping
2015,4,218,Aotizhongxin,2015,4,90,Changping
2015,4,219,Aotizhongxin,2015,4,142,Changping
2015,4,213,Aotizhongxin,2015,4,133,Changping
2015,4,226,Aotizhongxin,2015,4,186,Changping
2015,4,205,Aotizhongxin,2015,4,186,Changping
2015,4,165,Aotizhongxin,2015,4,152,Changping
2015,4,133,Aotizhongxin,2015,4,119,Changping
2015,4,112,Aotizhongxin,2015,4,115,Changping
2015,4,122,Aotizhongxin,2015,4,111,Changping
2015,4,112,Aotizhongxin,2015,4,75,Changping
2015,4,82,Aotizhongxin,2015,4,53,Changping
2015,4,53,Aotizhongxin,2015,4,68,Changping
2015,4,67.5,Aotizhongxin,2015,4,67,Changping
2015,4,92,Aotizhongxin,2015,4,81,Changping
2015,4,89,Aotizhongxin,2015,4,70,Changping
2015,4,60,Aotizhongxin,2015,4,63,Changping
2015,4,64,Aotizhongxin,2015,4,89,Changping
2015,4,70,Aotizhongxin,2015,4,72,Changping
2015,4,116,Aotizhongxin,2015,4,78,Changping
2015,4,215,Aotizhongxin,2015,4,69,Changping
2015,4,244,Aotizhongxin,2015,4,139,Changping
2015,4,246,Aotizhongxin,2015,4,150,Changping
2015,4,239,Aotizhongxin,2015,4,151,Changping
2015,4,236,Aotizhongxin,2015,4,188,Changping
2015,4,223,Aotizhongxin,2015,4,224,Changping
2015,4,202,Aotizhongxin,2015,4,242,Changping
2015,4,185,Aotizhongxin,2015,4,234,Changping
2015,4,166,Aotizhongxin,2015,4,218,Changping
2015,4,128,Aotizhongxin,2015,4,138,Changping
2015,4,127,Aotizhongxin,2015,4,119,Changping
2015,4,104,Aotizhongxin,2015,4,105,Changping
2015,4,86,Aotizhongxin,2015,4,116,Changping
2015,4,94,Aotizhongxin,2015,4,98,Changping
2015,4,87,Aotizhongxin,2015,4,85,Changping
2015,4,122,Aotizhongxin,2015,4,49,Changping
2015,4,134,Aotizhongxin,2015,4,35,Changping
2015,4,133,Aotizhongxin,2015,4,31,Changping
2015,4,84,Aotizhongxin,2015,4,22,Changping
2015,4,8,Aotizhongxin,2015,4,12,Changping
2015,4,11,Aotizhongxin,2015,4,11,Changping
2015,4,7,Aotizhongxin,2015,4,9,Changping
2015,4,9,Aotizhongxin,2015,4,10,Changping
2015,4,14,Aotizhongxin,2015,4,5,Changping
2015,4,8,Aotizhongxin,2015,4,11,Changping
2015,4,12,Aotizhongxin,2015,4,12,Changping
2015,4,13,Aotizhongxin,2015,4,15,Changping
2015,4,13,Aotizhongxin,2015,4,11,Changping
2015,4,15,Aotizhongxin,2015,4,14,Changping
2015,4,18,Aotizhongxin,2015,4,13,Changping
2015,4,11,Aotizhongxin,2015,4,19,Changping
2015,4,14,Aotizhongxin,2015,4,14,Changping
2015,4,15,Aotizhongxin,2015,4,11,Changping
2015,4,12,Aotizhongxin,2015,4,7,Changping
2015,4,9,Aotizhongxin,2015,4,6,Changping
2015,4,11,Aotizhongxin,2015,4,10,Changping
2015,4,11,Aotizhongxin,2015,4,8,Changping
2015,4,13,Aotizhongxin,2015,4,6,Changping
2015,4,11,Aotizhongxin,2015,4,15,Changping
2015,4,14,Aotizhongxin,2015,4,12,Changping
2015,4,14,Aotizhongxin,2015,4,13,Changping
2015,4,14,Aotizhongxin,2015,4,10,Changping
2015,4,20,Aotizhongxin,2015,4,16,Changping
2015,4,17,Aotizhongxin,2015,4,23,Changping
2015,4,21,Aotizhongxin,2015,4,25,Changping
2015,4,20,Aotizhongxin,2015,4,26,Changping
2015,4,28,Aotizhongxin,2015,4,32,Changping
2015,4,31,Aotizhongxin,2015,4,18,Changping
2015,4,28,Aotizhongxin,2015,4,21,Changping
2015,4,35,Aotizhongxin,2015,4,32,Changping
2015,4,40,Aotizhongxin,2015,4,30,Changping
2015,4,38,Aotizhongxin,2015,4,36,Changping
2015,4,47,Aotizhongxin,2015,4,50,Changping
2015,4,51,Aotizhongxin,2015,4,47,Changping
2015,4,56,Aotizhongxin,2015,4,41,Changping
2015,4,62,Aotizhongxin,2015,4,45,Changping
2015,4,66,Aotizhongxin,2015,4,39,Changping
2015,4,71,Aotizhongxin,2015,4,44,Changping
2015,4,67,Aotizhongxin,2015,4,48,Changping
2015,4,69,Aotizhongxin,2015,4,46,Changping
2015,4,77,Aotizhongxin,2015,4,54,Changping
2015,4,85,Aotizhongxin,2015,4,55,Changping
2015,4,81,Aotizhongxin,2015,4,51,Changping
2015,4,56,Aotizhongxin,2015,4,59,Changping
2015,4,54,Aotizhongxin,2015,4,63,Changping
2015,4,59,Aotizhongxin,2015,4,53,Changping
2015,4,53,Aotizhongxin,2015,4,24,Changping
2015,4,46,Aotizhongxin,2015,4,30,Changping
2015,4,53,Aotizhongxin,2015,4,11,Changping
2015,4,53,Aotizhongxin,2015,4,34,Changping
2015,4,46,Aotizhongxin,2015,4,38,Changping
2015,4,40,Aotizhongxin,2015,4,28,Changping
2015,4,54,Aotizhongxin,2015,4,50,Changping
2015,4,47,Aotizhongxin,2015,4,55,Changping
2015,4,46,Aotizhongxin,2015,4,47,Changping
2015,4,48,Aotizhongxin,2015,4,43,Changping
2015,4,54,Aotizhongxin,2015,4,60,Changping
2015,4,58,Aotizhongxin,2015,4,49,Changping
2015,4,61,Aotizhongxin,2015,4,46,Changping
2015,4,74,Aotizhongxin,2015,4,46,Changping
2015,4,100,Aotizhongxin,2015,4,57,Changping
2015,4,87,Aotizhongxin,2015,4,56,Changping
2015,4,83,Aotizhongxin,2015,4,50,Changping
2015,4,85,Aotizhongxin,2015,4,49,Changping
2015,4,105,Aotizhongxin,2015,4,55,Changping
2015,4,148,Aotizhongxin,2015,4,62,Changping
2015,4,169,Aotizhongxin,2015,4,72,Changping
2015,4,154,Aotizhongxin,2015,4,72,Changping
2015,4,157,Aotizhongxin,2015,4,77,Changping
2015,4,154,Aotizhongxin,2015,4,98,Changping
2015,4,173,Aotizhongxin,2015,4,113,Changping
2015,4,177,Aotizhongxin,2015,4,134,Changping
2015,4,119,Aotizhongxin,2015,4,157,Changping
2015,4,168,Aotizhongxin,2015,4,350,Changping
2015,4,243,Aotizhongxin,2015,4,158,Changping
2015,4,88,Aotizhongxin,2015,4,60,Changping
2015,4,70,Aotizhongxin,2015,4,67,Changping
2015,4,83,Aotizhongxin,2015,4,72,Changping
2015,4,83,Aotizhongxin,2015,4,71,Changping
2015,4,78,Aotizhongxin,2015,4,80,Changping
2015,4,86,Aotizhongxin,2015,4,72,Changping
2015,4,62,Aotizhongxin,2015,4,47,Changping
2015,4,30,Aotizhongxin,2015,4,30,Changping
2015,4,23,Aotizhongxin,2015,4,16,Changping
2015,4,65,Aotizhongxin,2015,4,10,Changping
2015,4,403,Aotizhongxin,2015,4,4,Changping
2015,4,64,Aotizhongxin,2015,4,11,Changping
2015,4,20,Aotizhongxin,2015,4,9,Changping
2015,4,17,Aotizhongxin,2015,4,12,Changping
2015,4,12,Aotizhongxin,2015,4,3,Changping
2015,4,8,Aotizhongxin,2015,4,5,Changping
2015,4,9,Aotizhongxin,2015,4,12,Changping
2015,4,8,Aotizhongxin,2015,4,10,Changping
2015,4,9,Aotizhongxin,2015,4,16,Changping
2015,4,22,Aotizhongxin,2015,4,17,Changping
2015,4,31,Aotizhongxin,2015,4,26,Changping
2015,4,35,Aotizhongxin,2015,4,31,Changping
2015,4,37,Aotizhongxin,2015,4,31,Changping
2015,4,48,Aotizhongxin,2015,4,20,Changping
2015,4,73,Aotizhongxin,2015,4,19,Changping
2015,4,47,Aotizhongxin,2015,4,21,Changping
2015,4,42,Aotizhongxin,2015,4,14,Changping
2015,4,48,Aotizhongxin,2015,4,22,Changping
2015,4,44,Aotizhongxin,2015,4,23,Changping
2015,4,99,Aotizhongxin,2015,4,24,Changping
2015,4,52,Aotizhongxin,2015,4,20,Changping
2015,4,56,Aotizhongxin,2015,4,25,Changping
2015,4,108,Aotizhongxin,2015,4,24,Changping
2015,4,83,Aotizhongxin,2015,4,40,Changping
2015,4,66,Aotizhongxin,2015,4,51,Changping
2015,4,65,Aotizhongxin,2015,4,53,Changping
2015,4,72,Aotizhongxin,2015,4,49,Changping
2015,4,83,Aotizhongxin,2015,4,58,Changping
2015,4,83,Aotizhongxin,2015,4,65,Changping
2015,4,74,Aotizhongxin,2015,4,57,Changping
2015,4,95,Aotizhongxin,2015,4,45,Changping
2015,4,214,Aotizhongxin,2015,4,50,Changping
2015,4,98,Aotizhongxin,2015,4,54,Changping
2015,4,96,Aotizhongxin,2015,4,65,Changping
2015,4,106,Aotizhongxin,2015,4,70,Changping
2015,4,122,Aotizhongxin,2015,4,87,Changping
2015,4,116,Aotizhongxin,2015,4,93,Changping
2015,4,108,Aotizhongxin,2015,4,74,Changping
2015,4,111,Aotizhongxin,2015,4,78,Changping
2015,4,117,Aotizhongxin,2015,4,80,Changping
2015,4,133,Aotizhongxin,2015,4,86,Changping
2015,4,140,Aotizhongxin,2015,4,83,Changping
2015,4,138,Aotizhongxin,2015,4,102,Changping
2015,4,127,Aotizhongxin,2015,4,98,Changping
2015,4,140,Aotizhongxin,2015,4,91,Changping
2015,4,148,Aotizhongxin,2015,4,98,Changping
2015,4,154,Aotizhongxin,2015,4,109,Changping
2015,4,243,Aotizhongxin,2015,4,115,Changping
2015,4,224,Aotizhongxin,2015,4,116,Changping
2015,4,207,Aotizhongxin,2015,4,158,Changping
2015,4,185,Aotizhongxin,2015,4,419,Changping
2015,4,168,Aotizhongxin,2015,4,193,Changping
2015,4,159,Aotizhongxin,2015,4,138,Changping
2015,4,148,Aotizhongxin,2015,4,156,Changping
2015,4,176,Aotizhongxin,2015,4,123,Changping
2015,4,184,Aotizhongxin,2015,4,111,Changping
2015,4,181,Aotizhongxin,2015,4,69,Changping
2015,4,158,Aotizhongxin,2015,4,27,Changping
2015,4,62,Aotizhongxin,2015,4,43,Changping
2015,4,50,Aotizhongxin,2015,4,36,Changping
2015,4,86,Aotizhongxin,2015,4,43,Changping
2015,4,122,Aotizhongxin,2015,4,66,Changping
2015,4,117,Aotizhongxin,2015,4,34,Changping
2015,4,108,Aotizhongxin,2015,4,25,Changping
2015,4,104,Aotizhongxin,2015,4,22,Changping
2015,4,71,Aotizhongxin,2015,4,24,Changping
2015,4,38,Aotizhongxin,2015,4,23,Changping
2015,4,35,Aotizhongxin,2015,4,25,Changping
2015,4,27,Aotizhongxin,2015,4,32,Changping
2015,4,29,Aotizhongxin,2015,4,24,Changping
2015,4,42,Aotizhongxin,2015,4,51,Changping
2015,4,46,Aotizhongxin,2015,4,196,Changping
2015,4,55,Aotizhongxin,2015,4,22,Changping
2015,4,40,Aotizhongxin,2015,4,24,Changping
2015,4,46,Aotizhongxin,2015,4,31,Changping
2015,4,63,Aotizhongxin,2015,4,26,Changping
2015,4,110,Aotizhongxin,2015,4,47,Changping
2015,4,97,Aotizhongxin,2015,4,86,Changping
2015,4,88,Aotizhongxin,2015,4,94,Changping
2015,4,88,Aotizhongxin,2015,4,96,Changping
2015,4,84,Aotizhongxin,2015,4,97,Changping
2015,4,89,Aotizhongxin,2015,4,93,Changping
2015,4,91,Aotizhongxin,2015,4,87,Changping
2015,4,90,Aotizhongxin,2015,4,59,Changping
2015,4,95,Aotizhongxin,2015,4,48,Changping
2015,4,94,Aotizhongxin,2015,4,26,Changping
2015,4,91,Aotizhongxin,2015,4,34,Changping
2015,4,87,Aotizhongxin,2015,4,29,Changping
2015,4,95,Aotizhongxin,2015,4,39,Changping
2015,4,100,Aotizhongxin,2015,4,22,Changping
2015,4,64,Aotizhongxin,2015,4,26,Changping
2015,4,47,Aotizhongxin,2015,4,15,Changping
2015,4,28,Aotizhongxin,2015,4,10,Changping
2015,4,57,Aotizhongxin,2015,4,20,Changping
2015,4,170,Aotizhongxin,2015,4,23,Changping
2015,4,120,Aotizhongxin,2015,4,102,Changping
2015,4,116,Aotizhongxin,2015,4,103,Changping
2015,4,94,Aotizhongxin,2015,4,78,Changping
2015,4,62,Aotizhongxin,2015,4,59,Changping
2015,4,26,Aotizhongxin,2015,4,24,Changping
2015,4,24,Aotizhongxin,2015,4,31,Changping
2015,4,49,Aotizhongxin,2015,4,8,Changping
2015,4,15,Aotizhongxin,2015,4,9,Changping
2015,4,11,Aotizhongxin,2015,4,224,Changping
2015,4,22,Aotizhongxin,2015,4,18,Changping
2015,4,12,Aotizhongxin,2015,4,16,Changping
2015,4,12,Aotizhongxin,2015,4,9,Changping
2015,4,20,Aotizhongxin,2015,4,11,Changping
2015,4,20,Aotizhongxin,2015,4,15,Changping
2015,4,34,Aotizhongxin,2015,4,20,Changping
2015,4,52,Aotizhongxin,2015,4,12,Changping
2015,4,60,Aotizhongxin,2015,4,4,Changping
2015,4,56,Aotizhongxin,2015,4,15,Changping
2015,4,63,Aotizhongxin,2015,4,23,Changping
2015,4,61,Aotizhongxin,2015,4,13,Changping
2015,4,61,Aotizhongxin,2015,4,69,Changping
2015,4,63,Aotizhongxin,2015,4,17,Changping
2015,4,91,Aotizhongxin,2015,4,26,Changping
2015,4,36,Aotizhongxin,2015,4,22,Changping
2015,4,29,Aotizhongxin,2015,4,32,Changping
2015,4,27,Aotizhongxin,2015,4,19,Changping
2015,4,36,Aotizhongxin,2015,4,45,Changping
2015,4,34,Aotizhongxin,2015,4,39,Changping
2015,4,44,Aotizhongxin,2015,4,40,Changping
2015,4,38,Aotizhongxin,2015,4,39,Changping
2015,4,188,Aotizhongxin,2015,4,50,Changping
2015,4,52,Aotizhongxin,2015,4,75,Changping
2015,4,43,Aotizhongxin,2015,4,88,Changping
2015,4,42,Aotizhongxin,2015,4,132,Changping
2015,4,42,Aotizhongxin,2015,4,84,Changping
2015,4,44,Aotizhongxin,2015,4,110,Changping
2015,4,50,Aotizhongxin,2015,4,38,Changping
2015,4,57,Aotizhongxin,2015,4,39,Changping
2015,4,64,Aotizhongxin,2015,4,42,Changping
2015,4,66,Aotizhongxin,2015,4,41,Changping
2015,4,61,Aotizhongxin,2015,4,38,Changping
2015,4,74,Aotizhongxin,2015,4,50,Changping
